ID,Year_Birth,Age,Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total Amount,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,purchases item count
9771,1988,36,2n Cycle,Single,23331,97,104,20,101,24,15,5,269,6,5,1,5,17
451,1989,35,Graduation,Single,9255,91,9,0,7,2,0,4,22,1,1,1,2,5
10530,1959,65,PhD,Widow,67786,0,431,82,441,80,20,102,1156,1,3,6,6,16
1079,1971,53,PhD,Married,71969,59,1000,0,76,0,0,10,1086,3,3,4,9,19
8920,1967,57,Master,Single,59235,4,448,40,469,80,0,91,1128,3,11,2,12,28
6678,1989,35,Graduation,Together,31928,5,33,4,24,4,2,5,72,2,3,0,4,9
3852,1961,63,Master,Together,74881,48,505,72,270,36,27,54,964,4,9,2,12,27
528,1978,46,Graduation,Married,65819,99,267,38,701,149,165,63,1383,1,5,4,10,20
73,1953,71,PhD,Single,51411,81,14,0,3,0,0,1,18,1,0,0,3,4
5589,1964,60,Graduation,Divorced,51983,95,631,0,115,10,7,30,793,3,9,2,10,24
10212,1986,38,Master,Together,42386,43,65,4,16,0,4,11,100,1,3,0,3,7
6365,1987,37,2n Cycle,Married,30390,5,10,12,12,25,1,20,80,1,2,0,3,6
5636,1963,61,Graduation,Single,30983,50,51,4,50,12,1,49,167,1,4,0,3,8
591,1957,67,Graduation,Widow,66033,76,293,35,179,46,59,65,677,2,8,3,7,20
2217,1975,49,2n Cycle,Married,37284,46,11,1,2,2,1,6,23,1,0,0,3,4
2544,1951,73,Master,Divorced,57530,68,50,1,27,6,7,1,92,1,1,1,4,7
7725,1965,59,2n Cycle,Married,76800,33,173,26,255,35,71,81,641,1,4,4,7,16
8091,1956,68,Graduation,Married,63943,50,423,184,368,13,97,21,1106,1,6,4,6,17
7321,1962,62,Graduation,Together,76081,85,292,30,415,63,33,200,1033,1,4,5,4,14
5462,1974,50,Graduation,Married,67445,63,757,80,217,29,80,11,1174,5,9,6,12,32
7791,1967,57,Master,Married,37054,89,12,1,6,0,1,5,25,2,1,0,3,6
955,1962,62,Master,Together,47175,81,167,2,44,6,2,19,240,7,4,2,4,17
4037,1976,48,Graduation,Divorced,31859,77,3,1,3,8,0,5,20,1,1,0,2,4
6642,1961,63,Graduation,Divorced,27215,50,30,5,22,8,9,28,102,4,2,1,4,11
2793,1976,48,PhD,Divorced,70179,10,532,88,168,69,44,133,1034,3,7,3,13,26
5424,1983,41,Graduation,Married,39922,30,29,12,59,19,1,36,156,2,3,0,4,9
879,1976,48,Master,Married,49681,66,411,0,26,0,0,21,458,6,7,1,7,21
9530,1988,36,Graduation,Married,24645,16,5,3,4,4,1,0,17,1,1,0,2,4
4828,1954,70,Graduation,Divorced,79865,12,71,99,278,185,121,38,792,1,5,10,5,21
10699,1985,39,Graduation,Married,44322,30,46,0,40,3,0,3,92,2,3,0,3,8
1497,1952,72,Graduation,Single,47958,8,268,11,88,15,3,22,407,2,6,3,5,16
7476,1964,60,Master,Single,63972,93,928,63,254,0,12,12,1269,4,5,4,10,23
4390,1954,70,Graduation,Together,75315,14,459,15,171,142,23,31,841,2,5,4,12,23
10478,1950,74,PhD,Married,55517,53,483,0,108,0,6,36,633,5,11,1,6,23
1081,1957,67,PhD,Married,75283,26,733,9,180,12,19,66,1019,11,6,3,5,25
4261,1946,78,PhD,Single,82800,23,1006,22,115,59,68,45,1315,1,7,6,12,26
9916,1954,70,Graduation,Married,38998,92,34,1,14,0,0,5,54,3,2,0,3,8
5350,1991,33,Master,Single,90638,29,1156,120,915,94,144,96,2525,1,3,4,10,18
8135,1986,38,Master,Married,27161,41,7,4,23,7,0,11,52,1,1,0,3,5
8685,1977,47,Graduation,Married,42014,56,244,15,108,4,15,50,436,6,7,1,6,20
4967,1960,64,PhD,Together,38201,19,233,0,23,0,0,12,268,4,5,1,5,15
2130,1982,42,Graduation,Together,45203,4,35,3,67,10,8,24,147,1,3,1,3,8
9298,1947,77,PhD,Together,81574,89,1252,0,465,46,35,0,1798,1,4,5,8,18
8175,1992,32,Graduation,Married,34935,71,34,4,66,3,10,20,137,1,2,1,4,8
6257,1976,48,Master,Single,60482,81,255,43,134,37,14,24,507,1,7,2,7,17
3790,1956,68,Graduation,Together,34633,31,8,1,5,0,0,1,15,1,1,0,2,4
9952,1947,77,Master,Together,78093,53,368,32,639,13,43,10,1105,1,4,7,5,17
3503,1950,74,Graduation,Divorced,82460,78,255,47,573,52,32,15,974,1,5,3,6,15
5223,1966,58,Master,Together,45903,80,33,8,10,2,10,3,66,2,2,1,3,8
4608,1987,37,Graduation,Divorced,81361,18,163,23,424,27,65,76,778,1,3,10,13,27
1626,1973,51,PhD,Divorced,35860,37,15,0,8,4,2,20,49,2,1,1,2,6
4764,1952,72,Master,Together,40442,52,45,12,52,25,22,13,169,4,3,1,4,12
2471,1965,59,Graduation,Married,61482,39,48,58,68,16,66,43,299,1,3,2,6,12
5892,1980,44,Graduation,Married,34968,11,158,6,45,8,2,2,221,7,3,2,5,17
2612,1987,37,Graduation,Married,75794,33,754,160,625,63,32,48,1682,1,7,5,12,25
4971,1962,62,PhD,Together,31497,22,108,1,28,13,1,4,155,2,3,1,4,10
5185,1955,69,Graduation,Married,74268,83,199,66,315,97,174,41,892,1,4,3,5,13
10069,1988,36,Basic,Together,13724,43,2,7,5,2,15,27,58,1,2,0,2,5
2262,1965,59,Master,Together,45143,74,202,5,74,11,5,14,311,3,6,1,5,15
1131,1967,57,PhD,Single,52569,54,85,0,3,0,0,7,95,1,2,0,4,7
1041,1973,51,PhD,Single,48432,3,322,3,50,4,3,42,424,5,7,1,6,19
24,1960,64,Master,Together,17144,96,18,2,19,0,2,6,47,5,3,0,4,12
3409,1984,40,Graduation,Single,36108,68,141,8,129,3,11,47,339,3,7,1,4,15
7022,1971,53,Graduation,Married,76445,2,739,107,309,140,80,35,1410,1,2,5,13,21
7943,1975,49,PhD,Married,36663,40,18,0,6,3,3,5,35,1,1,1,3,6
5272,1965,59,Master,Married,53843,64,378,0,88,19,4,73,562,4,8,5,3,20
5453,1956,68,Master,Married,90226,26,1083,108,649,253,151,108,2352,1,4,7,12,24
2565,1955,69,Master,Divorced,70638,69,1016,12,215,16,12,63,1334,1,4,5,10,20
800,1960,64,Graduation,Together,44512,57,23,1,6,0,0,2,32,2,1,0,3,6
11092,1961,63,Graduation,Married,27116,78,12,1,21,2,2,3,41,2,2,0,3,7
5062,1963,61,PhD,Married,54072,71,35,0,4,0,0,0,39,1,2,0,2,5
8969,1977,47,Graduation,Married,71855,59,548,31,422,0,112,28,1141,4,5,5,11,25
4656,1990,34,2n Cycle,Single,51250,28,342,32,230,34,32,40,710,5,10,5,4,24
4480,1973,51,Master,Married,60432,61,365,3,15,4,3,11,401,5,7,2,5,19
9971,1964,60,PhD,Married,65526,22,397,19,69,12,0,9,506,1,4,4,8,17
6729,1988,36,Graduation,Single,68655,95,456,19,832,75,118,38,1538,1,4,5,11,21
1773,1978,46,2n Cycle,Married,12393,38,5,6,15,11,7,13,57,1,2,0,3,6
9242,1990,34,Graduation,Single,64509,19,836,185,575,24,25,77,1722,1,6,3,9,19
1764,1975,49,Graduation,Single,33955,92,100,2,128,23,7,10,270,4,5,1,5,15
6215,1977,47,Graduation,Married,31353,24,10,0,10,3,1,7,31,2,1,1,2,6
10099,1984,40,Graduation,Married,55434,21,238,115,215,169,69,76,882,3,5,3,13,24
5423,1983,41,Graduation,Together,28359,35,6,0,5,2,1,2,16,1,1,0,2,4
940,1987,37,Graduation,Single,57100,9,158,11,99,15,11,17,311,2,3,2,7,14
3011,1965,59,Graduation,Married,69139,23,86,12,75,33,15,6,227,1,4,1,5,11
3298,1956,68,Master,Married,52973,92,856,0,76,12,9,199,1152,7,9,6,9,31
8286,1965,59,PhD,Together,51717,55,98,1,17,0,1,5,122,1,3,0,4,8
9668,1971,53,Graduation,Married,18793,14,4,16,20,0,17,20,77,3,2,0,4,9
5120,1982,42,2n Cycle,Together,66664,78,398,96,447,220,96,32,1289,1,5,7,6,19
6097,1959,65,Graduation,Single,50664,64,313,8,104,6,4,126,561,9,8,1,6,24
7019,1963,61,Graduation,Together,54414,49,109,18,16,24,26,18,211,4,3,1,5,13
7408,1952,72,PhD,Married,54549,8,216,2,6,0,0,9,233,2,5,1,4,12
8041,1971,53,PhD,Widow,47111,35,595,71,153,120,112,41,1092,6,3,2,10,21
252,1963,61,PhD,Divorced,41003,11,123,133,142,71,44,88,601,1,6,2,8,17
9986,1982,42,Graduation,Together,19444,8,16,0,23,3,2,10,54,3,4,1,2,10
3276,1976,48,2n Cycle,Together,36301,53,11,12,35,3,5,12,78,1,3,0,3,7
3859,1947,77,PhD,Together,73059,36,410,112,420,0,82,71,1095,1,9,3,13,26
3570,1969,55,PhD,Together,42731,64,159,2,51,6,2,24,244,3,4,1,5,13
3783,1959,65,PhD,Married,52854,43,105,0,10,0,1,0,116,2,2,1,4,9
10207,1978,46,Graduation,Together,22775,40,5,1,8,0,0,1,15,1,1,0,2,4
10906,1948,76,PhD,Together,46681,52,269,15,69,15,19,38,425,2,4,6,4,16
3427,1955,69,PhD,Married,59821,11,629,0,70,0,0,35,734,6,11,2,7,26
5209,1954,70,Graduation,Divorced,50002,21,443,5,71,21,16,82,638,2,8,2,7,19
10711,1945,79,Graduation,Married,69755,23,217,77,373,111,23,93,894,1,3,6,12,22
10785,1969,55,Graduation,Married,44078,17,24,1,10,2,0,4,41,2,2,0,3,7
2814,1976,48,Master,Together,30560,6,9,1,5,4,5,7,31,1,1,0,3,5
6866,1969,55,Master,Together,35924,56,8,0,14,2,3,7,34,1,1,0,3,5
1665,1964,60,PhD,Divorced,64140,71,1459,0,61,0,15,215,1750,5,2,5,6,18
6575,1981,43,Graduation,Together,56386,51,230,48,214,13,32,75,612,8,9,1,7,25
3829,1979,45,Basic,Together,24594,94,1,3,6,10,0,9,29,1,1,0,3,5
3091,1981,43,2n Cycle,Together,75774,27,340,21,134,258,14,56,823,1,7,5,8,21
10141,1960,64,Master,Divorced,39228,1,7,1,6,0,3,3,20,1,0,0,3,4
5177,1974,50,Master,Married,58494,56,298,7,68,4,0,19,396,2,6,2,6,16
7005,1981,43,Graduation,Single,58684,71,479,35,179,28,7,85,813,1,5,3,12,21
6409,1967,57,Graduation,Divorced,57136,18,267,140,599,34,12,127,1179,1,7,5,7,20
7485,1950,74,PhD,Widow,56551,48,67,4,32,17,2,16,138,3,2,1,4,10
8079,1982,42,Graduation,Married,22448,86,3,1,8,23,2,18,55,3,2,1,3,9
8395,1961,63,Graduation,Single,82014,48,980,37,265,35,163,31,1511,1,3,6,12,22
10352,1963,61,Graduation,Widow,34213,2,50,4,28,6,3,26,117,3,3,1,2,9
4931,1977,47,Graduation,Together,157146,13,1,0,1725,2,1,1,1730,0,0,28,0,28
13,1947,77,PhD,Widow,25358,57,19,0,5,0,0,8,32,2,1,0,3,6
1834,1978,46,Master,Single,35544,77,30,5,23,4,1,4,67,1,2,0,3,6
2285,1954,70,Master,Together,36634,0,213,9,76,4,3,30,335,3,5,2,5,15
2295,1954,70,PhD,Married,62670,57,539,30,92,80,46,38,825,1,5,3,13,22
1378,1972,52,2n Cycle,Together,50334,24,284,16,160,84,16,134,694,6,7,4,6,23
2781,1981,43,Graduation,Single,72066,55,1003,34,536,134,51,34,1792,1,4,6,6,17
1165,1958,66,PhD,Single,50729,62,239,13,143,45,4,52,496,9,6,2,7,24
1404,1968,56,Graduation,Together,34916,89,51,23,82,33,0,42,231,4,5,1,3,13
6457,1976,48,Graduation,Divorced,64892,77,527,24,230,32,24,65,902,2,6,4,12,24
2639,1966,58,Graduation,Single,43602,45,19,5,12,10,3,19,68,3,3,1,2,9
8299,1989,35,PhD,Single,33996,46,40,2,15,8,0,6,71,1,1,1,3,6
6437,1985,39,2n Cycle,Single,41473,80,21,8,20,15,3,9,76,1,2,0,3,6
6912,1967,57,PhD,Married,63246,60,593,30,91,29,22,7,772,1,6,3,12,22
7327,1959,65,PhD,Married,36732,71,21,5,3,10,1,7,47,3,1,1,4,9
5299,1970,54,PhD,Married,69084,43,1181,107,199,39,30,30,1586,2,7,3,13,25
4127,1967,57,PhD,Married,77766,97,1004,59,265,115,59,27,1529,2,11,10,11,34
8143,1985,39,PhD,Single,37929,49,202,2,46,3,2,10,265,2,4,2,5,13
1964,1951,73,Graduation,Together,86610,66,446,107,768,33,196,53,1603,1,5,6,6,18
3690,1986,38,Master,Married,80141,20,1184,102,673,52,40,40,2091,1,7,4,10,22
3433,1955,69,2n Cycle,Married,72635,54,390,22,323,104,35,107,981,1,6,8,6,21
3389,1970,54,Graduation,Married,69016,61,726,53,363,123,107,161,1533,4,8,9,13,34
4712,1991,33,2n Cycle,Together,20193,18,8,8,22,24,11,9,82,1,1,1,4,7
1170,1975,49,Graduation,Married,27573,45,50,15,110,39,15,15,244,4,5,1,4,14
6347,1979,45,Basic,Single,15862,26,1,1,4,11,9,10,36,1,1,0,3,5
4065,1976,48,PhD,Married,49544,0,308,0,73,0,0,23,404,2,5,1,8,16
8230,1980,44,Graduation,Married,33228,28,22,2,31,7,4,5,71,1,2,0,3,6
1215,1978,46,Graduation,Together,70440,49,690,117,499,76,102,88,1572,1,5,10,7,23
5939,1971,53,Graduation,Together,38232,84,43,5,28,7,6,33,122,4,3,1,3,11
2156,1955,69,PhD,Married,22554,38,27,0,10,0,0,4,41,4,2,0,4,10
7788,1983,41,PhD,Married,23536,53,6,0,3,0,0,1,10,1,0,0,3,4
10323,1952,72,Graduation,Married,49413,88,205,7,41,3,2,46,304,2,4,2,5,13
7947,1969,55,Graduation,Married,42231,99,24,0,8,0,1,4,37,1,1,0,3,5
1891,1980,44,Master,Divorced,78789,12,667,50,850,21,83,83,1754,1,4,6,5,16
2570,1968,56,Graduation,Together,56534,35,691,7,61,10,0,46,815,4,10,4,7,25
9256,1971,53,Graduation,Single,58350,5,493,26,206,116,80,80,1001,4,8,3,12,27
295,1989,35,Graduation,Single,81217,77,493,70,324,146,40,84,1157,1,3,7,11,22
7397,1951,73,Graduation,Single,49090,45,494,5,82,7,0,100,688,3,7,2,9,21
6349,1987,37,Master,Divorced,61787,71,621,73,414,78,48,85,1319,1,8,4,6,19
10790,1985,39,PhD,Married,18169,40,9,0,5,0,0,7,21,1,1,0,2,4
10398,1981,43,2n Cycle,Single,24336,82,1,6,2,8,2,12,31,1,1,0,2,4
2431,1990,34,Graduation,Married,18222,70,12,4,19,12,6,14,67,1,2,0,3,6
550,1952,72,Graduation,Divorced,62335,87,243,131,217,85,6,26,708,2,3,3,13,21
1890,1971,53,2n Cycle,Together,42033,95,11,1,4,2,0,7,25,1,1,0,2,4
10742,1983,41,PhD,Married,86580,72,532,21,127,26,20,20,746,0,4,2,5,11
10356,1957,67,PhD,Divorced,41437,5,29,0,2,0,0,1,32,1,1,0,3,5
4676,1951,73,Master,Widow,73705,86,612,91,520,258,107,107,1695,2,9,6,8,25
8852,1976,48,Graduation,Married,61064,80,387,126,342,0,45,180,1080,5,8,4,11,28
3565,1955,69,Master,Married,38452,62,56,0,14,0,0,2,72,3,3,0,3,9
5294,1989,35,Graduation,Single,18358,49,6,8,19,16,4,4,57,3,3,0,4,10
1958,1973,51,PhD,Together,55012,85,582,0,65,0,0,13,660,6,8,2,9,25
7349,1973,51,Basic,Together,9722,7,6,17,16,6,16,42,103,4,3,1,3,11
8799,1984,40,PhD,Married,38175,6,70,6,69,2,3,3,153,3,3,1,4,11
1351,1956,68,Master,Together,58656,25,962,12,194,16,24,12,1220,4,7,8,13,32
1045,1965,59,Graduation,Together,52117,55,112,10,107,30,0,20,279,2,5,2,4,13
7732,1978,46,Graduation,Married,64813,81,293,0,124,179,97,52,745,1,7,2,10,20
8070,1973,51,PhD,Married,54222,98,199,12,31,3,12,7,264,1,3,3,5,12
477,1986,38,Graduation,Married,83512,31,1060,61,835,80,20,101,2157,1,4,7,10,22
7832,1959,65,Master,Married,77520,30,940,44,396,0,88,58,1526,1,8,7,7,23
2202,1978,46,Graduation,Together,41154,98,44,2,11,2,3,7,69,1,1,0,4,6
7396,1966,58,Graduation,Married,80398,92,342,51,936,207,35,26,1597,1,5,8,12,26
4055,1992,32,Basic,Single,18746,41,2,10,11,12,9,20,64,2,3,0,3,8
10340,1984,40,Graduation,Together,35196,68,75,12,141,43,39,187,497,6,6,1,5,18
10091,1956,68,Graduation,Single,60230,78,520,20,367,39,81,40,1067,2,6,3,6,17
7629,1977,47,Graduation,Married,22108,46,5,3,9,6,2,6,31,2,2,0,3,7
10640,1974,50,Graduation,Together,44392,71,87,5,71,7,12,29,211,5,4,1,4,14
3498,1976,48,PhD,Married,55424,6,462,61,184,10,53,107,877,4,7,5,9,25
6742,1979,45,Graduation,Married,17688,82,2,2,1,3,1,2,11,1,1,0,2,4
1172,1983,41,PhD,Married,92491,71,979,44,935,29,25,22,2034,1,7,5,12,25
569,1991,33,Graduation,Single,90273,32,704,129,853,120,74,111,1991,1,5,6,7,19
4686,1962,62,PhD,Widow,82571,28,861,31,558,62,95,79,1686,0,6,5,13,24
1381,1982,42,PhD,Single,38513,20,172,3,115,16,0,18,324,5,6,1,5,17
2634,1979,45,Master,Single,16653,10,5,7,31,15,4,7,69,3,2,1,3,9
10905,1955,69,Graduation,Together,42586,7,194,2,56,0,0,0,252,5,4,1,6,16
1744,1965,59,Basic,Single,23529,67,9,7,13,3,2,20,54,1,1,1,2,5
1000,1961,63,Master,Together,74881,48,505,72,270,36,27,54,964,4,9,2,12,27
3828,1951,73,Graduation,Married,71107,61,533,10,217,198,174,195,1327,2,7,6,13,28
8605,1964,60,PhD,Together,46910,36,48,0,14,0,0,6,68,2,2,0,3,7
10304,1959,65,Graduation,Married,18690,77,6,1,7,23,4,19,60,1,1,1,2,5
4351,1955,69,Graduation,Divorced,37244,90,18,2,10,0,0,25,55,1,1,1,2,5
10129,1966,58,Graduation,Together,82427,35,482,147,509,104,107,107,1456,1,3,5,12,21
2499,1958,66,2n Cycle,Single,75342,38,204,97,97,21,118,26,563,1,5,2,10,18
10092,1954,70,Graduation,Divorced,70044,46,1073,0,250,153,14,14,1504,4,7,10,5,26
7500,1967,57,Graduation,Single,79146,33,245,16,223,21,43,16,564,2,8,1,8,19
5796,1963,61,Graduation,Married,77437,70,560,21,442,29,44,29,1125,1,4,5,13,23
10556,1959,65,Graduation,Married,54984,51,173,13,131,32,3,6,358,4,6,1,6,17
1064,1971,53,PhD,Married,42403,18,22,1,11,0,5,3,42,1,1,0,3,5
48,1964,60,Graduation,Together,55761,97,136,1,12,0,3,32,184,2,4,1,3,10
7610,1983,41,Graduation,Together,37292,32,275,0,86,10,23,66,460,5,6,3,5,19
263,1945,79,PhD,Single,45576,9,56,19,29,2,14,25,145,1,3,1,3,8
10814,1947,77,Graduation,Together,70321,6,303,23,751,82,26,191,1376,1,6,5,13,25
9710,1969,55,PhD,Divorced,58086,80,708,7,62,0,0,15,792,2,11,3,7,23
9292,1952,72,Graduation,Married,81795,74,324,132,693,27,118,88,1382,1,4,11,7,23
10250,1947,77,Basic,Together,28389,49,1,5,3,7,4,8,28,1,1,0,2,4
7881,1946,78,Master,Married,66835,21,620,26,195,34,17,141,1033,1,6,4,13,24
5847,1969,55,Graduation,Divorced,69901,95,312,21,206,102,92,149,882,3,7,3,10,23
737,1949,75,PhD,Married,80360,56,1493,86,454,112,43,43,2231,2,4,4,5,15
3571,1961,63,PhD,Together,63342,48,918,21,118,13,10,21,1101,3,8,3,5,19
7807,1974,50,Graduation,Married,44989,26,98,0,106,49,10,106,369,5,5,1,5,16
3878,1980,44,2n Cycle,Single,31859,3,3,4,7,15,8,11,48,1,1,0,3,5
5092,1949,75,PhD,Widow,51569,39,380,0,47,6,0,34,467,4,7,1,7,19
2154,1971,53,Graduation,Widow,30372,33,15,0,12,7,3,7,44,3,2,0,3,8
5394,1979,45,Basic,Single,16014,42,3,9,4,7,8,7,38,4,1,1,4,10
3798,1968,56,Graduation,Married,41120,80,24,2,23,0,8,24,81,3,2,1,3,9
3524,1971,53,Master,Single,39763,9,80,1,60,4,6,16,167,2,5,1,2,10
5247,1955,69,PhD,Married,38725,52,31,0,6,2,1,5,45,2,1,0,4,7
5883,1972,52,Graduation,Married,77981,78,138,120,204,16,126,60,664,3,7,4,7,21
2118,1964,60,2n Cycle,Married,62905,68,166,75,96,119,107,59,622,3,7,2,8,20
8812,1979,45,2n Cycle,Divorced,13533,45,12,3,8,8,0,17,48,2,2,0,3,7
6616,1975,49,Graduation,Together,59481,47,178,3,85,71,66,58,461,2,3,3,8,16
2797,1977,47,Graduation,Married,72117,34,707,20,171,65,60,50,1073,1,9,7,9,26
4328,1986,38,2n Cycle,Married,21955,81,5,1,7,17,14,11,55,2,2,1,3,8
9167,1956,68,Graduation,Married,67131,72,465,71,250,93,35,62,976,3,9,2,12,26
10560,1980,44,PhD,Single,36802,23,16,1,2,0,0,1,20,1,1,0,3,5
2631,1982,42,Graduation,Together,71853,29,358,108,413,141,97,32,1149,1,2,8,6,17
8312,1961,63,Basic,Married,28249,80,1,9,7,2,14,10,43,1,2,0,3,6
5534,1975,49,Master,Married,47808,30,123,1,26,2,0,72,224,2,3,2,3,10
5093,1974,50,PhD,Divorced,25509,15,40,3,30,10,7,11,101,3,3,0,3,9
7592,1946,78,PhD,Married,51012,86,102,9,63,2,9,24,209,1,4,1,4,10
8895,1985,39,Graduation,Single,70596,68,347,44,534,17,0,26,968,1,3,5,12,21
8584,1952,72,PhD,Together,85431,54,376,53,462,168,53,53,1165,1,2,7,7,17
2694,1967,57,Graduation,Married,42664,44,21,0,3,0,0,0,24,1,1,0,3,5
8910,1955,69,Graduation,Together,42586,7,194,2,56,0,0,0,252,5,4,1,6,16
7433,1985,39,Graduation,Single,29760,87,64,4,68,7,5,17,165,4,3,1,4,12
164,1977,47,PhD,Married,28973,59,206,0,46,3,2,12,269,2,5,1,5,13
10477,1973,51,PhD,Together,39435,16,71,0,18,0,0,13,102,1,3,1,2,7
2681,1984,40,2n Cycle,Married,65370,1,71,22,112,138,89,29,461,1,2,3,13,19
5150,1979,45,Basic,Single,20194,64,0,4,7,11,10,15,47,2,2,0,3,7
5283,1976,48,PhD,Single,42473,72,93,1,21,0,4,25,144,3,2,1,4,10
9645,1968,56,Graduation,Married,64590,98,920,138,168,36,46,30,1338,1,9,4,10,24
10678,1959,65,Graduation,Together,71232,91,653,17,170,34,26,17,917,2,11,2,10,25
7261,1971,53,Graduation,Together,34600,8,199,33,60,8,3,15,318,5,5,2,5,17
9648,1967,57,Graduation,Single,46904,20,153,4,56,0,9,31,253,4,5,1,4,14
2870,1973,51,Graduation,Married,49094,6,376,0,38,11,8,69,502,5,6,3,6,20
8008,1983,41,Graduation,Together,36075,54,46,0,30,12,1,30,119,1,2,0,4,7
1513,1979,45,2n Cycle,Together,60839,72,600,21,128,223,150,128,1250,13,2,2,12,29
6173,1979,45,Graduation,Together,77298,46,425,115,292,23,35,79,969,1,6,6,11,24
1419,1950,74,Graduation,Together,34026,11,18,6,15,12,8,17,76,3,2,1,3,9
9150,1963,61,PhD,Single,48918,21,52,0,9,0,0,1,62,2,1,0,4,7
7960,1962,62,2n Cycle,Together,82122,89,734,22,350,151,25,100,1382,1,3,9,13,26
1250,1976,48,Graduation,Single,37697,82,34,6,21,11,4,8,84,1,2,1,3,7
9905,1952,72,Graduation,Together,34074,69,135,1,41,10,1,67,255,5,3,3,3,14
10691,1960,64,Master,Married,28520,55,11,0,10,0,2,20,43,1,1,1,2,5
7002,1955,69,Graduation,Single,62535,13,163,48,90,0,45,52,398,1,3,2,8,14
2952,1977,47,Master,Single,36273,80,29,3,30,3,2,9,76,2,3,0,3,8
8439,1964,60,Graduation,Together,63404,97,734,26,70,11,44,17,902,2,6,3,4,15
762,1981,43,2n Cycle,Together,75774,27,340,21,134,258,14,56,823,1,7,5,8,21
2831,1976,48,Graduation,Together,78416,99,453,38,279,188,38,183,1179,2,7,7,10,26
6977,1974,50,Graduation,Together,75702,87,1073,0,629,145,37,37,1921,1,10,5,13,29
6289,1951,73,Master,Together,59385,85,135,0,10,0,4,36,185,2,3,1,4,10
4168,1966,58,Graduation,Single,37070,30,231,7,137,4,15,39,433,9,5,1,8,23
8397,1951,73,Graduation,Married,44689,82,18,0,5,0,0,11,34,2,1,1,2,6
9284,1958,66,Graduation,Together,53977,21,620,16,165,0,24,82,907,5,5,5,12,27
6237,1966,58,PhD,Single,7144,92,81,4,33,5,2,291,416,0,23,1,1,25
3130,1964,60,Graduation,Single,18701,95,12,4,2,10,6,10,44,4,2,0,4,10
1619,1956,68,Graduation,Married,90369,2,292,51,981,224,23,17,1588,1,4,6,6,17
1990,1974,50,PhD,Single,63159,74,965,34,586,89,86,37,1797,1,3,5,8,17
5513,1966,58,Graduation,Together,37758,49,27,2,10,0,0,1,40,2,1,0,3,6
269,1963,61,PhD,Single,46757,71,777,30,163,0,51,122,1143,6,4,4,7,21
8093,1969,55,Master,Married,79734,72,572,8,232,23,62,17,914,1,4,3,6,14
10513,1992,32,Graduation,Together,63207,68,438,169,565,91,169,70,1502,1,2,3,6,12
10177,1954,70,Graduation,Divorced,72071,4,531,69,300,150,138,150,1338,3,5,4,8,20
2549,1983,41,PhD,Together,21840,80,17,0,9,0,0,1,27,1,1,0,3,5
5782,1982,42,2n Cycle,Together,58582,15,402,35,106,101,77,42,763,2,9,2,9,22
10057,1951,73,Graduation,Single,72282,70,503,27,419,90,139,153,1331,1,5,7,9,22
10307,1956,68,Graduation,Married,50387,91,369,9,87,12,14,34,525,3,6,2,8,19
8566,1961,63,PhD,Together,32583,10,5,0,3,0,0,1,9,1,1,0,2,4
2415,1962,62,Graduation,Together,62568,99,362,17,398,80,35,61,953,3,5,3,5,16
5684,1971,53,Master,Divorced,44635,25,56,0,9,0,0,3,68,2,2,0,3,7
8334,1971,53,Master,Single,33316,34,79,1,31,4,4,12,131,3,2,1,4,10
9166,1968,56,Graduation,Married,63967,57,387,84,141,73,35,162,882,3,4,4,12,23
1440,1978,46,2n Cycle,Together,52513,84,367,17,241,104,188,232,1149,2,9,5,9,25
78,1969,55,Graduation,Married,25293,51,15,0,11,0,2,9,37,1,1,1,2,5
5441,1965,59,PhD,Widow,54111,97,267,6,54,8,3,50,388,2,5,2,6,15
5302,1986,38,Graduation,Together,78394,13,298,27,697,216,24,166,1428,1,4,6,5,16
4687,1958,66,Master,Married,80739,92,674,92,736,39,0,92,1633,1,3,11,9,24
1087,1975,49,Master,Together,22669,30,16,14,36,37,22,48,173,3,4,1,2,10
6859,1987,37,Graduation,Single,29236,30,37,4,24,16,9,9,99,2,4,0,3,9
9860,1959,65,Graduation,Together,44911,11,159,0,22,2,1,31,215,3,4,1,4,12
7129,1962,62,PhD,Married,54693,72,686,17,142,23,26,35,929,8,6,4,13,31
5866,1974,50,Graduation,Together,48186,39,97,3,66,12,7,34,219,3,4,1,4,12
10521,1977,47,Graduation,Married,54809,0,63,6,57,13,13,22,174,4,2,1,5,12
7393,1978,46,Graduation,Together,41580,15,56,5,24,4,0,3,92,3,2,1,3,9
7849,1970,54,PhD,Married,80336,12,209,19,456,160,142,66,1052,1,2,9,13,25
332,1957,67,Graduation,Married,47743,56,198,2,43,0,12,20,275,3,4,1,6,14
9847,1955,69,2n Cycle,Married,62972,39,313,15,47,20,0,192,587,2,7,4,3,16
531,1954,70,PhD,Divorced,57333,55,941,14,397,76,58,176,1662,11,8,5,9,33
9576,1982,42,PhD,Together,32313,60,86,4,56,2,4,7,159,3,4,0,4,11
6906,1953,71,Master,Widow,84953,73,167,48,602,63,72,72,1024,1,3,10,4,18
7419,1968,56,Master,Divorced,27071,90,8,3,19,0,2,3,35,2,2,0,3,7
